datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,anomMAD_CO(GT),anomMAD_NMHC(GT),anomMAD_C6H6(GT),anomMAD_NOx(GT),anomMAD_NO2(GT),anomMAD_PT08.S1(CO),anomMAD_PT08.S2(NMHC),anomMAD_PT08.S3(NOx),anomMAD_PT08.S4(NO2),anomMAD_PT08.S5(O3),resid_CO(GT),anomRES_CO(GT),resid_NMHC(GT),anomRES_NMHC(GT),resid_C6H6(GT),anomRES_C6H6(GT),resid_NOx(GT),anomRES_NOx(GT),resid_NO2(GT),anomRES_NO2(GT),resid_PT08.S1(CO),anomRES_PT08.S1(CO),resid_PT08.S2(NMHC),anomRES_PT08.S2(NMHC),resid_PT08.S3(NOx),anomRES_PT08.S3(NOx),resid_PT08.S4(NO2),anomRES_PT08.S4(NO2),resid_PT08.S5(O3),anomRES_PT08.S5(O3),anomIF,anomGT_CO(GT),anomGT_NMHC(GT),anomGT_C6H6(GT),anomGT_NOx(GT),anomGT_NO2(GT),anomPT08_PT08.S1(CO),anomPT08_PT08.S2(NMHC),anomPT08_PT08.S3(NOx),anomPT08_PT08.S4(NO2),anomPT08_PT08.S5(O3),weekday,hour,month
2004-07-29 14:00:00,,960.0,,7.1,860.0,83.0,887.0,95.0,1417.0,559.0,34.8,19.5,1.0667,14,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,1.3322676295501878e-14,False,6.862957901504657,False,4.7847277639392445,False,20.472414769870625,False,1.1465799402484436,False,16.098635558885576,False,16.59211642401783,False,49.77939574437005,False,False,False,False,False,False,False,False,False,False,False,False,3,14,7
2004-07-29 15:00:00,,1062.0,,12.3,1060.0,120.0,725.0,137.0,1601.0,830.0,38.6,16.1,1.0853,15,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0006659798534798256,False,15.458290224193945,False,4.821240607878451,False,9.011287481073623,False,0.25947427112760124,False,32.708727978312936,False,9.199940410080671,False,18.76541351214121,False,False,False,False,False,False,False,False,False,False,False,False,3,15,7
2004-07-29 16:00:00,,1050.0,,11.7,1039.0,108.0,756.0,129.0,1558.0,734.0,38.5,16.5,1.1037,16,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.002474329836834599,False,3.754489934665429,False,1.310091520527962,False,6.793630649923671,False,0.07504035915076201,False,18.873531579123664,False,37.59130425665421,False,64.79169272516697,False,False,False,False,False,False,False,False,False,False,False,False,3,16,7
2004-07-29 17:00:00,,1096.0,,12.8,1078.0,115.0,713.0,135.0,1600.0,801.0,37.4,18.1,1.1467,17,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.002528753191262112,False,8.959662088973104,False,2.5047106092437446,False,15.986065900022595,False,0.47770816348247536,False,22.47130004880762,False,30.84655277793263,False,58.11866777462694,False,False,False,False,False,False,False,False,False,False,False,False,3,17,7
2004-07-29 18:00:00,,1081.0,,14.0,1117.0,102.0,689.0,127.0,1668.0,828.0,35.7,19.8,1.1399,18,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,3.8690476189984224e-05,False,16.49205237420854,False,8.907444562626921,False,10.890431780804647,False,0.2165795341775265,False,49.49685200216493,False,17.89577161727084,False,50.45380457798956,False,False,False,False,False,False,False,False,False,False,False,False,3,18,7
2004-07-29 19:00:00,,1096.0,,13.9,1112.0,118.0,687.0,122.0,1694.0,865.0,32.0,24.9,1.1663,19,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.005691460051348685,False,6.40391096021753,False,5.956111722999211,False,0.0535871234935712,False,1.1891889636210635,False,55.40336465372877,False,12.067691441555553,False,53.510903290100714,False,False,False,False,False,False,False,False,False,False,False,False,3,19,7
2004-07-29 20:00:00,,1051.0,,11.7,1039.0,107.0,720.0,118.0,1641.0,916.0,29.7,28.1,1.1544,20,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0032409965035018473,False,24.434607535129572,False,2.8449771852846624,False,19.201028558452208,False,0.18955081152535058,False,54.53475035381223,False,2.0606409585432175,False,36.00566706064387,False,False,False,False,False,False,False,False,False,False,False,False,3,20,7
2004-07-29 21:00:00,,1106.0,,13.8,1109.0,129.0,658.0,135.0,1752.0,1106.0,28.5,32.1,1.2296,21,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.00032142857140726733,False,9.426147967377062,False,8.786392783429221,False,13.143259774710941,False,0.46475571691416917,False,43.51495410368739,False,13.944759994755941,False,11.639367177513122,False,False,False,False,False,False,False,False,False,False,False,False,3,21,7
2004-07-29 22:00:00,,1177.0,,14.8,1142.0,133.0,601.0,134.0,1868.0,1226.0,27.6,40.5,1.4715,22,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,9.136002889320594e-05,False,58.15431706353252,False,17.339297589648055,False,15.718010593165673,False,0.8279564891811333,False,41.96457206314949,False,11.407074215816465,False,0.321286626858182,False,False,False,False,False,False,False,False,False,False,False,False,3,22,7
2004-07-29 23:00:00,,1111.0,,11.9,1046.0,98.0,651.0,105.0,1754.0,1106.0,26.3,45.6,1.5349,23,3,7,False,False,False,False,False,False,False,False,False,False,,False,,False,4.263256414560601e-14,False,26.399765240682484,False,1.6136527705954222,False,14.13198374338117,False,0.39203389640078967,False,33.55091913723504,False,9.844913847053931,False,8.620961705476702,False,False,False,False,False,False,False,False,False,False,False,False,3,23,7
2004-07-30 00:00:00,,1083.0,,11.1,1019.0,110.0,677.0,104.0,1720.0,1087.0,25.7,46.1,1.5025,0,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.00017727272731171695,False,18.19169048320967,False,9.116736559664972,False,13.357334210638555,False,0.27409027483531645,False,29.998042146578996,False,0.345131420178177,False,18.514826398382638,False,False,False,False,False,False,False,False,False,False,False,False,4,0,7
2004-07-30 01:00:00,,1005.0,,8.0,900.0,62.0,747.0,81.0,1620.0,1000.0,25.1,46.3,1.4486,1,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.004477849927850386,False,29.188129288339383,False,2.9590176902346315,False,5.464293363284241,False,0.7014915546054681,False,38.8433371771207,False,10.534110380569473,False,6.194105443168496,False,False,False,False,False,False,False,False,False,False,False,False,4,1,7
2004-07-30 02:00:00,,942.0,,5.6,791.0,55.0,841.0,69.0,1551.0,859.0,23.5,51.3,1.467,2,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,7.105427357601002e-15,False,5.885653479947969,False,5.476284049447315,False,4.051278180453778,False,0.9110890113927326,False,19.899319105559357,False,2.157054338163107,False,10.290033942365312,False,False,False,False,False,False,False,False,False,False,False,False,4,2,7
2004-07-30 03:00:00,,907.0,,7.1,863.0,45.0,782.0,60.0,1669.0,919.0,23.1,52.1,1.4518,3,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,1.3322676295501878e-14,False,23.156936074628007,False,3.5226836709386404,False,54.681227276958566,False,1.4172998741663605,False,88.52460553256094,False,52.330214879039204,False,23.745966190564786,False,False,False,False,False,False,False,False,False,False,False,False,4,3,7
2004-07-30 04:00:00,,867.0,,3.5,680.0,35.0,932.0,51.0,1477.0,777.0,23.7,51.2,1.4795,4,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0004970238095238777,False,2.854134823794759,False,2.7291438750211796,False,10.028206864493427,False,1.4505426619945183,False,41.76639534676269,False,2.4472194898110047,False,21.976821611567402,False,False,False,False,False,False,False,False,False,False,False,False,4,4,7
2004-07-30 05:00:00,,882.0,,4.1,716.0,52.0,894.0,52.0,1494.0,790.0,23.0,52.2,1.4516,5,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,1.4210854715202004e-14,False,4.141946603646467,False,2.118826367563045,False,11.321053665783552,False,0.142845901475539,False,43.682091831143225,False,16.048885163856085,False,8.270823587596055,False,False,False,False,False,False,False,False,False,False,False,False,4,5,7
2004-07-30 06:00:00,,894.0,,4.9,761.0,36.0,862.0,48.0,1504.0,768.0,23.0,49.9,1.3849,6,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.04898701670062344,False,10.661066820062906,False,9.159665778663403,False,12.665917727332385,False,1.8009420621735899,False,50.15958333948424,False,8.688751386277545,False,23.08501950599225,False,False,False,False,False,False,False,False,False,False,False,False,4,6,7
2004-07-30 07:00:00,,1263.0,,19.4,1279.0,182.0,559.0,105.0,2132.0,1388.0,23.0,50.9,1.4105,7,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0004315476191081302,False,45.56721218474078,False,3.3971887685414544,False,28.997389870749885,False,0.4460162657478577,False,48.36530115779908,False,20.638522947640013,False,3.1881125984446044,False,False,False,False,False,False,False,False,False,False,False,False,4,7,7
2004-07-30 08:00:00,,1380.0,,26.3,1463.0,297.0,470.0,150.0,2322.0,1691.0,24.4,49.3,1.4814,8,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.042648975244329534,False,86.10407224049806,False,6.721202199610218,False,44.33573035665404,False,0.16806194010268882,False,14.02160376579485,False,56.59210226076539,False,20.62433855863037,False,False,False,False,False,False,False,False,False,False,False,False,4,8,7
2004-07-30 09:00:00,,1333.0,,22.0,1350.0,237.0,511.0,160.0,2186.0,1655.0,26.8,46.6,1.6157,9,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.00805772740331534,False,31.851488145841017,False,16.961062139412945,False,36.99725287603701,False,0.533390722023114,False,6.517080452420942,False,26.990621652490518,False,59.666748044976885,False,False,False,False,False,False,False,False,False,False,False,False,4,9,7
2004-07-30 10:00:00,,1264.0,,18.1,1244.0,235.0,584.0,167.0,1972.0,1496.0,32.2,32.6,1.5412,10,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.010948148714422956,False,5.967441831208163,False,3.756799978160842,False,28.4376437869621,False,1.3402093492802578,False,19.506225957918787,False,3.311829158328692,False,20.17439386226465,False,False,False,False,False,False,False,False,False,False,False,False,4,10,7
2004-07-30 11:00:00,,1115.0,,12.1,1053.0,158.0,686.0,141.0,1722.0,1086.0,34.8,26.0,1.4241,11,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,4.440892098500626e-14,False,2.243108546286919,False,11.950825237528846,False,11.566938481281113,False,0.47361689929016393,False,16.408352078348003,False,2.0007156685337577,False,76.59851992402571,False,False,False,False,False,False,False,False,False,False,False,False,4,11,7
2004-07-30 12:00:00,,1078.0,,9.4,956.0,89.0,742.0,104.0,1628.0,763.0,36.1,24.8,1.4628,12,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.001111544011575205,False,1.3521410751939698,False,2.5563794832369666,False,18.321651300797612,False,0.5708033947259992,False,28.875385546642747,False,19.127439487949687,False,17.06947787274669,False,False,False,False,False,False,False,False,False,False,False,False,4,12,7
2004-07-30 13:00:00,,1055.0,,10.1,980.0,80.0,742.0,101.0,1610.0,688.0,37.7,21.8,1.3977,13,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0022107017981678467,False,12.670413204666545,False,8.175239412056413,False,1.2337202720741516,False,0.9271288671980074,False,23.732954335697173,False,18.854668069997615,False,50.69483168220688,False,False,False,False,False,False,False,False,False,False,False,False,4,13,7
2004-07-30 14:00:00,,1031.0,,10.5,995.0,93.0,752.0,118.0,1580.0,694.0,36.9,21.8,1.3384,14,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0023478174603184243,False,6.705233453290532,False,0.34137787180580403,False,8.937676741043788,False,0.24284412629003782,False,11.43729945160203,False,37.78005481274772,False,47.12923968680548,False,False,False,False,False,False,False,False,False,False,False,False,4,14,7
2004-07-30 15:00:00,,1033.0,,10.8,1006.0,96.0,749.0,121.0,1564.0,725.0,39.1,18.7,1.2884,15,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,2.1316282072803006e-14,False,8.362227124285269,False,1.5673829316968835,False,13.68849662959542,False,0.8559618449575055,False,11.282006290106665,False,41.01221087082877,False,27.560536568845123,False,False,False,False,False,False,False,False,False,False,False,False,4,15,7
2004-07-30 16:00:00,,1043.0,,9.6,962.0,98.0,777.0,124.0,1554.0,686.0,39.3,18.9,1.318,16,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.011429455266977584,False,5.960298960459227,False,11.26425597915592,False,18.7124459673239,False,0.2823575269759431,False,1.774753734419619,False,35.32606295909909,False,51.931542521225765,False,False,False,False,False,False,False,False,False,False,False,False,4,16,7
2004-07-30 17:00:00,,1118.0,,13.0,1084.0,104.0,684.0,127.0,1723.0,838.0,38.2,21.8,1.4312,17,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.00037499999999823785,False,12.841493556564217,False,9.265846517453156,False,9.997572412348973,False,0.6041171145029693,False,18.179217040720573,False,10.694077651580074,False,42.56208128043204,False,False,False,False,False,False,False,False,False,False,False,False,4,17,7
2004-07-30 18:00:00,,1137.0,,15.5,1165.0,121.0,649.0,137.0,1840.0,974.0,36.6,23.3,1.4042,18,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.049646318009473944,False,25.98345265840109,False,1.9660090899704699,False,8.441329239516335,False,0.05417557687360386,False,32.997452962655984,False,15.669800801302245,False,51.99535462413337,False,False,False,False,False,False,False,False,False,False,False,False,4,18,7
2004-07-30 19:00:00,,1153.0,,16.5,1194.0,116.0,628.0,137.0,1874.0,1038.0,33.3,28.7,1.4454,19,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0,False,46.47605079399233,False,1.4138709398852427,False,2.2647414748564643,False,0.32961388040098427,False,34.80744409204931,False,15.84453672471318,False,33.65683772069383,False,False,False,False,False,False,False,False,False,False,False,False,4,19,7
2004-07-30 20:00:00,,1145.0,,14.5,1134.0,121.0,647.0,135.0,1828.0,1108.0,30.9,34.2,1.5064,20,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0002769230769210651,False,8.547841013817191,False,12.209299020628094,False,1.4145127666449753,False,1.5776356536696312,False,13.574651189152746,False,6.373012557701941,False,1.0628894607848451,False,False,False,False,False,False,False,False,False,False,False,False,4,20,7
2004-07-30 21:00:00,,1149.0,,13.2,1092.0,114.0,667.0,118.0,1808.0,1135.0,29.1,38.9,1.5384,21,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.00283667582418623,False,10.004455087095451,False,4.871781838667886,False,4.480301744008102,False,1.2263541911311222,False,7.877293795664741,False,8.540069610322917,False,15.773281910082915,False,False,False,False,False,False,False,False,False,False,False,False,4,21,7
2004-07-30 22:00:00,,1149.0,,14.8,1143.0,112.0,620.0,111.0,1827.0,1143.0,28.1,40.3,1.5086,22,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.0010956349206026061,False,54.87664219791645,False,3.624567401634309,False,14.803430877365372,False,0.3954497679605993,False,30.440138268658416,False,35.62309976706251,False,21.001821017346856,False,False,False,False,False,False,False,False,False,False,False,False,4,22,7
2004-07-30 23:00:00,,1052.0,,10.7,1002.0,81.0,716.0,85.0,1667.0,908.0,27.0,41.6,1.4596,23,4,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.024044863469857347,False,25.374405044038255,False,8.872525728519847,False,9.992742926599703,False,1.4057323547192482,False,20.6009441228706,False,31.897033132265733,False,67.77456041748087,False,False,False,False,False,False,False,False,False,False,False,False,4,23,7
2004-07-31 00:00:00,,994.0,,8.6,917.0,220.0,762.0,158.0,1616.0,843.0,26.4,44.2,1.4913,0,5,7,False,False,False,False,False,False,False,False,False,False,,False,,False,0.17766196303695203,True,86.86905242710498,False,53.267100050276525,False,21.031541040100137,False,5.685389849680405,True,25.121671153236207,False,75.52543911474254,False,87.99638967639271,False,False,False,False,True,False,False,False,True,False,False,False,5,0,7
2004-07-31 01:00:00,,935.0,,6.4,832.0,81.0,809.0,77.0,1566.0,778.0,25.7,46.8,1.523,1,5,7,False,False,False,False,False,False,False,False,False,False,,False,,False,5.329070518200751e-15,False,12.007264091300883,False,5.282603505359006,False,33.12891552567248,False,0.9905568920460155,False,44.53321062020609,False,11.721920985468614,False,56.730182241971534,False,False,False,False,False,False,False,False,False,False,False,False,5,1,7
2004-07-31 02:00:00,0.8,935.0,,5.5,787.0,43.0,864.0,56.0,1588.0,728.0,25.1,51.1,1.6044,2,5,7,False,False,False,False,False,False,False,False,False,False,0.14291285569435763,False,,False,0.0004999999999997229,False,9.62226725683373,False,4.457357518483207,False,11.94539153472067,False,1.2197889361455054,False,5.771057676477994,False,6.6467701334620415,False,74.61760553376405,False,False,False,False,False,False,False,False,False,False,False,False,5,2,7
2004-07-31 03:00:00,0.8,930.0,,5.2,772.0,34.5,854.0,46.5,1613.0,728.0,23.7,56.5,1.6341,3,5,7,False,False,False,False,False,False,False,False,False,False,0.10976409728472425,False,,False,0.0007678571428391123,False,10.530618173119457,False,6.5225080398164295,False,4.517619846441789,False,1.3495904197927757,False,14.463402264402362,False,25.915802300233054,False,57.03859697532857,False,False,False,False,False,False,False,False,False,False,False,False,5,3,7
2004-07-31 04:00:00,0.8,880.0,,3.9,704.0,26.0,913.0,37.0,1529.0,676.0,23.8,55.3,1.6068,4,5,7,False,False,False,False,False,False,False,False,False,False,0.08987950868575822,False,,False,0.0003859126983996042,False,8.742069826973847,False,8.403421953397057,False,13.790211874726197,False,0.3332535202582676,False,34.56314769965127,False,12.310946958849854,False,27.801432623576943,False,False,False,False,False,False,False,False,False,False,False,False,5,4,7
2004-07-31 05:00:00,0.8,916.0,,4.7,748.0,40.0,878.0,49.0,1559.0,742.0,23.7,54.6,1.5823,5,5,7,False,False,False,False,False,False,False,False,False,False,0.06348780129184572,False,,False,0.0005734126983973908,False,6.041848326179341,False,4.320142828924411,False,2.3481721554583146,False,0.3891209076869018,False,20.481054965867656,False,15.972646426286019,False,16.504485274121066,False,False,False,False,False,False,False,False,False,False,False,False,5,5,7
2004-07-31 06:00:00,1.2,975.0,,7.3,871.0,72.0,771.0,71.0,1666.0,942.0,22.6,58.8,1.5903,6,5,7,False,False,False,False,False,False,False,False,False,False,0.0016865178573570727,False,,False,2.5757174171303632e-14,False,11.314410837882903,False,3.3350854821390925,False,16.81841671529412,False,0.6322743078644635,False,5.808931586386848,False,31.053238756575638,False,7.748291424262106,False,False,False,False,False,False,False,False,False,False,False,False,5,6,7
2004-07-31 07:00:00,1.0,948.0,,6.4,829.0,68.0,801.0,71.0,1600.0,926.0,24.0,53.4,1.5748,7,5,7,False,False,False,False,False,False,False,False,False,False,0.011995068534407016,False,,False,5.329070518200751e-15,False,0.6030746968030485,False,6.374151702219336,False,15.813375022058494,False,0.9159620449423755,False,20.558838591878043,False,5.6633889031725175,False,1.9088596452567117,False,False,False,False,False,False,False,False,False,False,False,False,5,7,7
2004-07-31 08:00:00,1.5,1069.0,,9.2,947.0,89.0,728.0,86.0,1763.0,1039.0,25.2,51.0,1.6131,8,5,7,False,False,False,False,False,False,False,False,False,False,0.060786076034818004,False,,False,0.0024900793651081443,False,0.5110655379750426,False,3.1557783808511886,False,3.469473607232203,False,0.7515660732238985,False,13.977201972520561,False,43.28825912501247,False,21.454586371854134,False,False,False,False,False,False,False,False,False,False,False,False,5,8,7
2004-07-31 09:00:00,2.8,1210.0,,12.5,1067.0,151.0,642.0,125.0,1879.0,1158.0,27.3,47.1,1.6807,9,5,7,False,False,False,False,False,False,False,False,False,False,0.45414134463103206,False,,False,0.002094696969695775,False,9.45057941683362,False,15.833751893857738,False,3.62716071843829,False,0.3424105159112969,False,9.482518592089036,False,17.72035294035868,False,30.856734124535706,False,False,False,False,False,False,False,False,False,False,False,False,5,9,7
2004-07-31 10:00:00,3.4,1272.0,,15.7,1170.0,215.0,620.0,160.0,1957.0,1347.0,32.8,33.4,1.633,10,5,7,False,False,False,False,False,False,False,False,False,False,0.3701851077607472,False,,False,0.0008243596680657106,False,10.662611693625394,False,13.789396648612836,False,11.523343846169837,False,0.31407029827278166,False,8.420767136050245,False,19.255005795931993,False,26.970976794297485,False,False,False,False,False,False,False,False,False,False,False,False,5,10,7
2004-07-31 11:00:00,3.3,1240.0,,15.9,1175.0,196.0,614.0,174.0,1895.0,1262.0,36.0,28.0,1.6304,11,5,7,False,False,False,False,False,False,False,False,False,False,0.35486404138087435,False,,False,0.08597088189587154,False,11.11204526592698,False,20.628809398444673,False,10.825976428693139,False,1.396320467114947,False,18.964822426820888,False,23.120993458103385,False,12.347670907116253,False,False,False,False,False,False,False,False,False,False,False,False,5,11,7
2004-07-31 12:00:00,2.9,1171.0,,14.6,1135.0,161.0,654.0,146.0,1797.0,1073.0,38.5,23.8,1.5944,12,5,7,False,False,False,False,False,False,False,False,False,False,0.19447086467453945,False,,False,0.0019047619047114495,False,16.00738891491426,False,7.0683318783961795,False,21.243692810049424,False,0.9976259038730859,False,19.95235235531186,False,59.90926965133667,False,62.76614683927187,False,False,False,False,False,False,False,False,False,False,False,False,5,12,7
2004-07-31 13:00:00,2.2,1072.0,,11.7,1039.0,120.0,745.0,127.0,1611.0,817.0,39.8,20.5,1.4687,13,5,7,False,False,False,False,False,False,False,False,False,False,0.10643422798606661,False,,False,0.0025409965035017024,False,4.087786844975184,False,0.4056897665457626,False,8.845149437099735,False,0.0987808612956087,False,4.889454380178449,False,94.6168271535405,False,42.59149111709121,False,False,False,False,False,False,False,False,False,False,False,False,5,13,7
2004-07-31 14:00:00,1.6,970.0,,7.4,873.0,88.0,859.0,114.0,1423.0,606.0,38.1,22.0,1.4402,14,5,7,False,False,False,False,False,False,False,False,False,False,0.1612627357141483,False,,False,0.0015126984126858645,False,16.47909803741581,False,21.033219519588513,False,7.552120363297718,False,0.6894487016029416,False,6.074258806553075,False,74.5834721591184,False,32.24842170596014,False,False,False,False,False,False,False,False,False,False,False,False,5,14,7
2004-07-31 15:00:00,0.9,938.0,,6.1,816.0,38.0,917.0,65.0,1418.0,506.0,40.0,20.0,1.4517,15,5,7,False,False,False,False,False,False,False,False,False,False,0.027334150979739125,False,,False,8.881784197001252e-16,False,13.482731490667057,False,3.1261170591448604,False,6.088796701878778,False,0.3372729634266989,False,11.862492798074072,False,47.877613242558255,False,48.21490337833416,False,False,False,False,False,False,False,False,False,False,False,False,5,15,7
2004-07-31 16:00:00,1.1,976.0,,6.9,852.0,47.0,866.0,77.0,1467.0,559.0,40.4,19.8,1.4724,16,5,7,False,False,False,False,False,False,False,False,False,False,0.10660652421194272,False,,False,1.0658141036401503e-14,False,16.59082552678551,False,9.931567919034919,False,13.059543468378251,False,0.4143411513017554,False,6.8235629052318245,False,33.16022867908555,False,49.340738376261015,False,False,False,False,False,False,False,False,False,False,False,False,5,16,7
2004-07-31 17:00:00,1.0,958.0,,6.2,820.0,40.0,886.0,68.0,1452.0,530.0,39.1,20.7,1.427,17,5,7,False,False,False,False,False,False,False,False,False,False,0.019487683272609635,False,,False,2.220446049250313e-14,False,9.295612637040456,False,0.8783314010292855,False,13.75046977553734,False,0.631855872069309,False,7.650430933638518,False,19.0125266624716,False,35.30951705917937,False,False,False,False,False,False,False,False,False,False,False,False,5,17,7
2004-07-31 18:00:00,1.3,1014.0,,8.1,903.0,58.0,816.0,92.0,1554.0,612.0,37.3,24.3,1.5222,18,5,7,False,False,False,False,False,False,False,False,False,False,0.0815154272606482,False,,False,0.0008720238095456523,False,10.906232354960096,False,1.3780887895945,False,9.093767609841052,False,0.3648735280241908,False,0.5097827534738144,False,6.382629809324271,False,44.68128330834554,False,False,False,False,False,False,False,False,False,False,False,False,5,18,7
2004-07-31 19:00:00,1.6,1091.0,,10.2,987.0,71.0,737.0,104.0,1711.0,774.0,34.0,30.9,1.6158,19,5,7,False,False,False,False,False,False,False,False,False,False,0.07334788449424612,False,,False,0.06222672327671752,False,22.418953616228023,False,2.0933550507027263,False,9.098206233308929,False,1.8094163330431456,False,5.370332607923729,False,4.4638300482840805,False,57.956975153845406,False,False,False,False,False,False,False,False,False,False,False,False,5,19,7
2004-07-31 20:00:00,1.8,1080.0,,10.7,1004.0,90.0,724.0,114.0,1704.0,899.0,31.8,34.5,1.5911,20,5,7,False,False,False,False,False,False,False,False,False,False,0.019395731186971243,False,,False,0.0016782620157425043,False,11.325950516062463,False,8.660049560445572,False,8.258026734187752,False,0.28149157086477317,False,16.43770736820386,False,9.676200460895416,False,11.93261434237877,False,False,False,False,False,False,False,False,False,False,False,False,5,20,7
2004-07-31 21:00:00,2.2,1128.0,,13.0,1082.0,95.0,675.0,105.0,1817.0,1066.0,30.1,37.7,1.5799,21,5,7,False,False,False,False,False,False,False,False,False,False,0.062378839338765424,False,,False,0.059159271121018264,False,29.056038315558652,False,9.813485826469261,False,5.307969124894498,False,1.1839906959869495,False,8.304129101763351,False,7.165942948412749,False,30.494347198016385,False,False,False,False,False,False,False,False,False,False,False,False,5,21,7
2004-07-31 22:00:00,1.8,1105.0,,11.4,1027.0,85.0,684.0,85.0,1758.0,1040.0,28.6,42.3,1.6251,22,5,7,False,False,False,False,False,False,False,False,False,False,0.12361160608182531,False,,False,0.018630850522011855,False,16.732274249329578,False,8.28809038407843,False,0.8840419799282699,False,1.1964878172648241,False,0.7300964648096624,False,4.898265249607903,False,13.526140438036919,False,False,False,False,False,False,False,False,False,False,False,False,5,22,7
2004-07-31 23:00:00,2.3,1141.0,,13.3,1095.0,119.0,642.0,92.0,1816.0,1139.0,27.7,44.6,1.6304,23,5,7,False,False,False,False,False,False,False,False,False,False,0.048237672204815674,False,,False,1.7763568394002505e-14,False,8.310798303657023,False,8.932650918117872,False,10.100182328292476,False,1.0671663842699672,False,17.553270632382237,False,20.9821170452999,False,19.07028220092161,False,False,False,False,False,False,False,False,False,False,False,False,5,23,7
2004-08-01 00:00:00,2.0,1104.0,,11.2,1020.0,106.0,681.0,82.0,1771.0,1086.0,26.6,47.5,1.6265,0,6,8,False,False,False,False,False,False,False,False,False,False,0.09252333736310114,False,,False,0.02999969434159766,False,1.8781984707372317,False,12.977488613371037,False,1.5313828380508312,False,0.7806852514316915,False,1.2552565765203099,False,11.036534596080855,False,0.902852206487978,False,False,False,False,False,False,False,False,False,False,False,False,6,0,8
2004-08-01 01:00:00,1.8,1065.0,,9.8,970.0,77.0,698.0,70.0,1724.0,1049.0,25.7,50.7,1.6491,1,6,8,False,False,False,False,False,False,False,False,False,False,0.08387218109118377,False,,False,3.197442310920451e-14,False,16.645274404813478,False,10.473539256684148,False,21.54269686930661,False,0.44173128423858543,False,10.153524376122277,False,3.3483653705252436,False,2.070528988168462,False,False,False,False,False,False,False,False,False,False,False,False,6,1,8
2004-08-01 02:00:00,0.9,971.0,,6.2,821.0,28.0,820.0,40.0,1637.0,811.0,25.1,53.9,1.689,2,6,8,False,False,False,False,False,False,False,False,False,False,0.10742328831299408,False,,False,0.00018749999997691447,False,22.47842815449085,False,15.596673147032696,False,5.5646923603787855,False,0.06355824853244485,False,8.803144770262634,False,12.48651095183277,False,42.14755434924564,False,False,False,False,False,False,False,False,False,False,False,False,6,2,8
2004-08-01 03:00:00,0.5,891.0,,3.6,691.0,24.5,941.0,33.0,1553.0,629.0,24.8,58.7,1.8089,3,6,8,False,False,False,False,False,False,False,False,False,False,0.16940488139311694,False,,False,0.05987689255189199,False,5.98641898451563,False,7.393742034395338,False,10.324061965468445,False,2.4516324725115055,False,20.64882351658889,False,2.715836092829022,False,58.798553952991256,False,False,False,False,False,False,False,False,False,False,False,False,6,3,8
2004-08-01 04:00:00,0.6,936.0,,4.0,713.0,21.0,883.0,26.0,1584.0,723.0,23.5,63.6,1.8223,4,6,8,False,False,False,False,False,False,False,False,False,False,0.1011883428684327,False,,False,0.0,False,17.89092980810471,False,14.858529990148746,False,21.27620368397902,False,2.0908733763654936,False,13.106917770696441,False,3.147813590005171,False,42.7267595072409,False,False,False,False,False,False,False,False,False,False,False,False,6,4,8
