datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag3,T_lag6,T_lag24,RH_lag1,RH_lag3,RH_lag6,RH_lag24,AH_lag1,AH_lag3,AH_lag6,AH_lag24,C6H6(GT)_lag1,C6H6(GT)_lag3,C6H6(GT)_lag6,C6H6(GT)_lag24,C6H6(GT)_rollmean_3,C6H6(GT)_rollmean_24,CO(GT)_lag1,CO(GT)_lag3,CO(GT)_lag6,CO(GT)_lag24,CO(GT)_rollmean_3,CO(GT)_rollmean_24,NOx(GT)_lag1,NOx(GT)_lag3,NOx(GT)_lag6,NOx(GT)_lag24,NOx(GT)_rollmean_3,NOx(GT)_rollmean_24,NO2(GT)_lag1,NO2(GT)_lag3,NO2(GT)_lag6,NO2(GT)_lag24,NO2(GT)_rollmean_3,NO2(GT)_rollmean_24
2004-08-14 12:00:00,0.8,914.0,,4.3,726.0,44.0,959.0,51.0,1496.0,534.0,35.3,27.6,1.5512,12,5,8,35.0,28.0,24.7,35.8,29.0,43.4,55.9,27.7,1.6017,1.6162,1.7114,1.6041,4.0,4.7,2.6,5.3,4.333333333333346,4.341666666666667,1.0,0.9,0.5,1.1,0.8999999999999978,0.8874999999999998,52.0,54.0,39.0,65.0,49.0,49.916666666666664,57.0,58.0,41.0,89.0,53.333333333333336,60.6875
2004-08-14 13:00:00,0.8,873.0,,3.8,699.0,47.0,999.0,53.0,1413.0,528.0,36.2,24.1,1.4235,13,5,8,35.3,31.6,24.0,36.3,27.6,35.5,57.2,27.4,1.5512,1.6269,1.6835,1.6264,4.3,4.7,6.3,4.2,4.0333333333333465,4.325,0.8,0.9,1.1,0.8,0.8666666666666645,0.8875000000000001,44.0,51.0,68.0,55.0,47.666666666666664,49.583333333333336,51.0,52.0,61.0,71.0,53.666666666666664,59.9375
2004-08-14 14:00:00,0.7,831.0,,3.4,676.0,37.0,1041.0,49.0,1350.0,463.0,34.8,24.5,1.3373,14,5,8,36.2,35.0,25.0,33.6,24.1,29.0,53.2,28.8,1.4235,1.6017,1.663,1.4695,3.8,4.0,6.8,3.3,3.8333333333333464,4.329166666666667,0.8,1.0,1.2,0.7,0.7666666666666645,0.8874999999999998,47.0,52.0,84.0,40.0,42.666666666666664,49.458333333333336,53.0,57.0,68.0,56.0,51.0,59.645833333333336
2004-08-14 15:00:00,0.7,840.0,,3.6,685.0,33.0,1051.0,44.0,1339.0,462.0,38.2,19.6,1.2915,15,5,8,34.8,35.3,28.0,35.2,24.5,27.6,43.4,20.5,1.3373,1.5512,1.6162,1.1418,3.4,4.3,4.7,4.0,3.6000000000000134,4.312500000000001,0.7,0.8,0.9,0.7,0.7333333333333311,0.8875000000000001,37.0,44.0,54.0,48.0,39.0,48.833333333333336,49.0,51.0,58.0,68.0,48.666666666666664,58.645833333333336
2004-08-14 16:00:00,0.7,874.0,,3.6,686.0,36.0,1032.0,48.0,1402.0,501.0,38.9,20.3,1.382,16,5,8,38.2,36.2,31.6,35.0,19.6,24.1,35.5,22.4,1.2915,1.4235,1.6269,1.2371,3.6,3.8,4.7,4.3,3.533333333333346,4.283333333333334,0.7,0.8,0.9,0.7,0.7,0.8875000000000001,33.0,47.0,51.0,46.0,35.333333333333336,48.416666666666664,44.0,53.0,52.0,61.0,47.0,58.104166666666664
2004-08-14 17:00:00,0.7,896.0,,3.6,687.0,33.0,1006.0,46.0,1438.0,493.0,36.9,27.1,1.6683,17,5,8,38.9,34.8,35.0,34.0,20.3,24.5,29.0,25.2,1.382,1.3373,1.6017,1.314,3.6,3.4,4.0,4.6,3.6,4.241666666666666,0.7,0.7,1.0,1.0,0.7,0.875,36.0,37.0,52.0,54.0,34.0,47.541666666666664,48.0,49.0,57.0,70.0,46.0,57.104166666666664
2004-08-14 18:00:00,0.9,964.0,,5.1,769.0,40.0,873.0,56.0,1546.0,572.0,35.2,32.1,1.7898,18,5,8,36.9,38.2,35.3,32.0,27.1,19.6,27.6,28.2,1.6683,1.2915,1.5512,1.3204,3.6,3.6,4.3,5.1,4.100000000000013,4.241666666666667,0.7,0.7,0.8,1.0,0.7666666666666644,0.8708333333333332,33.0,33.0,44.0,55.0,36.333333333333336,46.916666666666664,46.0,44.0,51.0,76.0,50.0,56.270833333333336
2004-08-14 19:00:00,1.2,1001.0,,6.6,838.0,56.0,801.0,73.0,1614.0,668.0,32.0,38.2,1.788,19,5,8,35.2,38.9,36.2,29.4,32.1,20.3,24.1,34.4,1.7898,1.382,1.4235,1.3899,5.1,3.6,3.8,5.9,5.100000000000013,4.270833333333333,0.9,0.7,0.8,1.2,0.9333333333333312,0.8708333333333335,40.0,36.0,47.0,60.0,43.0,46.75,56.0,48.0,53.0,78.0,58.333333333333336,56.0625
2004-08-14 20:00:00,1.4,1005.0,,7.3,868.0,71.0,779.0,85.0,1633.0,771.0,29.8,41.8,1.7269,20,5,8,32.0,36.9,34.8,28.1,38.2,27.1,24.5,41.1,1.788,1.6683,1.3373,1.535,6.6,3.6,3.4,5.7,6.3333333333333455,4.3375,1.2,0.7,0.7,1.1,1.1666666666666643,0.8833333333333333,56.0,33.0,37.0,62.0,55.666666666666664,47.125,73.0,46.0,49.0,80.0,71.33333333333333,56.270833333333336
2004-08-14 21:00:00,1.2,979.0,,6.1,818.0,57.0,797.0,72.0,1590.0,732.0,28.2,45.9,1.7272,21,5,8,29.8,35.2,38.2,26.9,41.8,32.1,19.6,47.5,1.7269,1.7898,1.2915,1.6595,7.3,5.1,3.6,4.7,6.666666666666679,4.395833333333334,1.4,0.9,0.7,1.0,1.2666666666666644,0.8916666666666666,71.0,40.0,33.0,51.0,61.333333333333336,47.375,85.0,56.0,44.0,71.0,76.66666666666667,56.3125
2004-08-14 22:00:00,1.0,935.0,,5.2,774.0,43.0,825.0,53.0,1562.0,687.0,27.1,48.2,1.7075,22,5,8,28.2,32.0,38.9,26.6,45.9,38.2,20.3,50.4,1.7272,1.788,1.382,1.724,6.1,6.6,3.6,5.1,6.200000000000013,4.3999999999999995,1.2,1.2,0.7,1.2,1.1999999999999977,0.8833333333333333,57.0,56.0,36.0,57.0,57.0,46.791666666666664,72.0,73.0,48.0,74.0,70.0,55.4375
2004-08-14 23:00:00,0.9,939.0,,4.9,758.0,40.0,858.0,47.0,1544.0,664.0,26.7,49.5,1.7048,23,5,8,27.1,29.8,36.9,25.9,48.2,41.8,27.1,52.9,1.7075,1.7269,1.6683,1.7478,5.2,7.3,3.6,5.9,5.400000000000013,4.358333333333333,1.0,1.4,0.7,1.4,1.0333333333333312,0.8625000000000002,43.0,71.0,33.0,72.0,46.666666666666664,45.458333333333336,53.0,85.0,46.0,90.0,57.333333333333336,53.645833333333336
2004-08-15 00:00:00,0.7,878.0,,3.5,684.0,26.0,947.0,37.0,1475.0,588.0,26.1,50.8,1.6917,0,6,8,26.7,28.2,35.2,25.4,49.5,45.9,32.1,54.6,1.7048,1.7272,1.7898,1.7483,4.9,6.1,5.1,5.6,4.5333333333333465,4.270833333333333,0.9,1.2,0.9,1.3,0.8666666666666645,0.8375,40.0,57.0,40.0,63.0,36.333333333333336,43.916666666666664,47.0,72.0,56.0,78.0,45.666666666666664,51.9375
2004-08-15 01:00:00,0.5,848.0,,3.0,650.0,24.0,989.0,34.0,1479.0,610.0,25.7,52.5,1.7077,1,6,8,26.1,27.1,32.0,25.1,50.8,48.2,38.2,55.7,1.6917,1.7075,1.788,1.7471,3.5,5.2,6.6,4.5,3.8000000000000136,4.208333333333333,0.7,1.0,1.2,1.0,0.6999999999999978,0.8166666666666668,26.0,43.0,56.0,49.0,30.0,42.875,37.0,53.0,73.0,63.0,39.333333333333336,50.729166666666664
2004-08-15 02:00:00,0.5,826.0,,2.7,631.0,24.0,1028.0,33.0,1473.0,593.0,24.8,55.4,1.7054,2,6,8,25.7,26.7,29.8,25.1,52.5,49.5,41.8,55.3,1.7077,1.7048,1.7269,1.733,3.0,4.9,7.3,2.5,3.0666666666666793,4.216666666666667,0.5,0.9,1.4,0.6,0.5666666666666645,0.8125,24.0,40.0,71.0,30.0,24.666666666666668,42.62499999999999,34.0,47.0,85.0,42.0,34.666666666666664,50.354166666666664
2004-08-15 03:00:00,0.4,804.0,,2.2,597.0,21.0,1077.0,30.0,1454.0,566.0,23.8,57.5,1.6723,3,6,8,24.8,26.1,28.2,25.0,55.4,50.8,45.9,56.0,1.7054,1.6917,1.7272,1.7428,2.7,3.5,6.1,1.7,2.6333333333333466,4.237500000000001,0.5,0.7,1.2,0.4,0.46666666666666456,0.8125,24.0,26.0,57.0,24.0,23.0,42.5,33.0,37.0,72.0,34.5,32.333333333333336,50.166666666666664
2004-08-15 04:00:00,0.4,789.0,,2.0,584.0,18.0,1107.0,27.0,1457.0,571.0,22.4,62.2,1.6648,4,6,8,23.8,25.7,27.1,25.2,57.5,52.5,48.2,55.0,1.6723,1.7077,1.7075,1.7405,2.2,3.0,5.2,1.8,2.300000000000013,4.245833333333334,0.4,0.5,1.0,0.4,0.4333333333333312,0.8125,21.0,24.0,43.0,18.0,21.0,42.5,30.0,34.0,53.0,27.0,30.0,50.166666666666664
2004-08-15 05:00:00,0.4,785.0,,2.4,612.0,18.0,1054.0,27.0,1443.0,614.0,22.5,61.8,1.6654,5,6,8,22.4,24.8,26.7,25.6,62.2,55.4,49.5,53.5,1.6648,1.7054,1.7048,1.7291,2.0,2.7,4.9,1.9,2.200000000000013,4.266666666666667,0.4,0.5,0.9,0.4,0.4,0.8125,18.0,24.0,40.0,22.0,19.0,42.333333333333336,27.0,33.0,47.0,29.0,28.0,50.083333333333336
2004-08-15 06:00:00,0.4,772.0,,2.0,584.0,19.0,1149.0,27.0,1414.0,566.0,22.7,59.2,1.6139,6,6,8,22.5,23.8,26.1,24.7,61.8,57.5,50.8,55.9,1.6654,1.6723,1.6917,1.7114,2.4,2.2,3.5,2.6,2.1333333333333466,4.241666666666666,0.4,0.4,0.7,0.5,0.4,0.8083333333333332,18.0,21.0,26.0,39.0,18.333333333333332,41.5,27.0,30.0,37.0,41.0,27.0,49.5
2004-08-15 07:00:00,0.5,796.0,,2.5,623.0,22.0,1064.0,28.0,1425.0,594.0,23.0,58.4,1.6223,7,6,8,22.7,22.4,25.7,24.0,59.2,62.2,52.5,57.2,1.6139,1.6648,1.7077,1.6835,2.0,2.0,3.0,6.3,2.300000000000013,4.083333333333333,0.4,0.4,0.5,1.1,0.4333333333333312,0.7833333333333332,19.0,18.0,24.0,68.0,19.666666666666668,39.583333333333336,27.0,27.0,34.0,61.0,27.333333333333332,48.125
2004-08-15 08:00:00,0.7,875.0,,3.5,682.0,34.0,983.0,36.0,1457.0,611.0,23.9,56.3,1.6489,8,6,8,23.0,22.5,24.8,25.0,58.4,61.8,55.4,53.2,1.6223,1.6654,1.7054,1.663,2.5,2.4,2.7,6.8,2.66666666666668,3.9458333333333333,0.5,0.4,0.5,1.2,0.5333333333333311,0.7625000000000001,22.0,18.0,24.0,84.0,25.0,37.5,28.0,27.0,33.0,68.0,30.333333333333332,46.791666666666664
2004-08-15 09:00:00,1.1,955.0,,6.0,811.0,61.0,841.0,59.0,1562.0,759.0,26.3,50.1,1.6889,9,6,8,23.9,22.7,23.8,28.0,56.3,59.2,57.5,43.4,1.6489,1.6139,1.6723,1.6162,3.5,2.0,2.2,4.7,4.000000000000013,4.0,0.7,0.4,0.4,0.9,0.7666666666666645,0.7708333333333334,34.0,19.0,21.0,54.0,39.0,37.791666666666664,36.0,27.0,30.0,58.0,41.0,46.833333333333336
2004-08-15 10:00:00,1.0,938.0,,5.3,778.0,46.0,896.0,56.0,1520.0,700.0,32.1,34.0,1.6039,10,6,8,26.3,23.0,22.4,31.6,50.1,58.4,62.2,35.5,1.6889,1.6223,1.6648,1.6269,6.0,2.5,2.0,4.7,4.933333333333347,4.025,1.1,0.5,0.4,0.9,0.9333333333333312,0.7749999999999999,61.0,22.0,18.0,51.0,47.0,37.583333333333336,59.0,28.0,27.0,52.0,50.333333333333336,47.0
2004-08-15 11:00:00,1.2,954.0,,6.3,826.0,56.0,870.0,70.0,1531.0,691.0,35.8,25.7,1.4861,11,6,8,32.1,23.9,22.5,35.0,34.0,56.3,61.8,29.0,1.6039,1.6489,1.6654,1.6017,5.3,3.5,2.4,4.0,5.866666666666679,4.120833333333334,1.0,0.7,0.4,1.0,1.0999999999999979,0.7833333333333332,46.0,34.0,18.0,52.0,54.333333333333336,37.75,56.0,36.0,27.0,57.0,61.666666666666664,47.541666666666664
2004-08-15 12:00:00,1.1,875.0,,4.8,753.0,31.0,978.0,36.0,1402.0,579.0,38.3,19.8,1.3067,12,6,8,35.8,26.3,22.7,35.3,25.7,50.1,59.2,27.6,1.4861,1.6889,1.6139,1.5512,6.3,6.0,2.0,4.3,5.466666666666679,4.141666666666667,1.2,1.1,0.4,0.8,1.0999999999999979,0.7958333333333334,56.0,61.0,19.0,44.0,44.333333333333336,37.208333333333336,70.0,59.0,27.0,51.0,54.0,46.916666666666664
2004-08-15 13:00:00,0.6,810.0,,3.2,664.0,11.0,1123.0,17.0,1312.0,478.0,37.3,20.5,1.286,13,6,8,38.3,32.1,23.0,36.2,19.8,34.0,58.4,24.1,1.3067,1.6039,1.6223,1.4235,4.8,5.3,2.5,3.8,4.766666666666679,4.116666666666667,1.1,1.0,0.5,0.8,0.9666666666666645,0.7875000000000001,31.0,46.0,22.0,47.0,32.666666666666664,35.708333333333336,36.0,56.0,28.0,53.0,41.0,45.416666666666664
2004-08-15 14:00:00,0.4,746.0,,2.6,624.0,8.0,1227.0,14.0,1209.0,410.0,36.3,18.4,1.0976,14,6,8,37.3,35.8,23.9,34.8,20.5,25.7,56.3,24.5,1.286,1.4861,1.6489,1.3373,3.2,6.3,3.5,3.4,3.533333333333346,4.083333333333333,0.6,1.2,0.7,0.7,0.6999999999999978,0.775,11.0,56.0,34.0,37.0,16.666666666666668,34.5,17.0,70.0,36.0,49.0,22.333333333333332,43.958333333333336
2004-08-15 15:00:00,0.4,738.0,,2.4,610.0,14.0,1281.0,24.0,1204.0,404.0,36.8,16.9,1.0347,15,6,8,36.3,38.3,26.3,38.2,18.4,19.8,50.1,19.6,1.0976,1.3067,1.6889,1.2915,2.6,4.8,6.0,3.6,2.7333333333333463,4.033333333333334,0.4,1.1,1.1,0.7,0.4666666666666644,0.7624999999999998,8.0,31.0,61.0,33.0,11.0,33.708333333333336,14.0,36.0,59.0,44.0,18.333333333333332,43.125
2004-08-15 16:00:00,0.5,771.0,,3.0,652.0,21.0,1223.0,36.0,1239.0,440.0,37.9,15.9,1.0296,16,6,8,36.8,37.3,32.1,38.9,16.9,20.5,34.0,20.3,1.0347,1.286,1.6039,1.382,2.4,3.2,5.3,3.6,2.66666666666668,4.008333333333334,0.4,0.6,1.0,0.7,0.4333333333333311,0.7541666666666665,14.0,11.0,46.0,36.0,14.333333333333334,33.083333333333336,24.0,17.0,56.0,48.0,24.666666666666668,42.625
2004-08-15 17:00:00,0.6,799.0,,3.1,658.0,26.0,1216.0,43.0,1254.0,461.0,36.7,17.1,1.0398,17,6,8,37.9,36.3,35.8,36.9,15.9,18.4,25.7,27.1,1.0296,1.0976,1.4861,1.6683,3.0,2.6,6.3,3.6,2.8333333333333464,3.9875000000000003,0.5,0.4,1.2,0.7,0.4999999999999978,0.75,21.0,8.0,56.0,33.0,20.333333333333332,32.791666666666664,36.0,14.0,70.0,46.0,34.333333333333336,42.5
2004-08-15 18:00:00,0.8,831.0,,3.4,679.0,37.0,1143.0,60.0,1291.0,526.0,33.8,21.9,1.1303,18,6,8,36.7,36.8,38.3,35.2,17.1,16.9,19.8,32.1,1.0398,1.0347,1.3067,1.7898,3.1,2.4,4.8,5.1,3.16666666666668,3.9166666666666674,0.6,0.4,1.1,0.9,0.6333333333333312,0.7458333333333335,26.0,14.0,31.0,40.0,28.0,32.666666666666664,43.0,24.0,36.0,56.0,46.333333333333336,42.666666666666664
2004-08-15 19:00:00,1.0,885.0,,4.6,743.0,53.0,1016.0,81.0,1379.0,647.0,32.6,24.6,1.1885,19,6,8,33.8,37.9,37.3,32.0,21.9,15.9,20.5,38.2,1.1303,1.0296,1.286,1.788,3.4,3.0,3.2,6.6,3.700000000000013,3.8333333333333335,0.8,0.5,0.6,1.2,0.7999999999999977,0.7374999999999999,37.0,21.0,11.0,56.0,38.666666666666664,32.541666666666664,60.0,36.0,17.0,73.0,61.333333333333336,43.0
2004-08-15 20:00:00,1.1,883.0,,4.4,731.0,56.0,988.0,87.0,1384.0,693.0,30.6,28.4,1.2247,20,6,8,32.6,36.7,36.3,29.8,24.6,17.1,18.4,41.8,1.1885,1.0398,1.0976,1.7269,4.6,3.1,2.6,7.3,4.133333333333346,3.7125000000000004,1.0,0.6,0.4,1.4,0.9666666666666645,0.725,53.0,26.0,8.0,71.0,48.666666666666664,31.916666666666668,81.0,43.0,14.0,85.0,76.0,43.083333333333336
2004-08-15 21:00:00,1.1,906.0,,5.5,790.0,51.0,936.0,85.0,1430.0,729.0,29.4,30.5,1.2288,21,6,8,30.6,33.8,36.8,28.2,28.4,21.9,16.9,45.9,1.2247,1.1303,1.0347,1.7272,4.4,3.4,2.4,6.1,4.833333333333346,3.6875000000000004,1.1,0.8,0.4,1.2,1.0666666666666647,0.7208333333333333,56.0,37.0,14.0,57.0,53.333333333333336,31.666666666666668,87.0,60.0,24.0,72.0,84.33333333333333,43.625
2004-08-15 22:00:00,1.6,982.0,,8.2,906.0,79.0,784.0,91.0,1561.0,1002.0,28.4,34.4,1.314,22,6,8,29.4,32.6,37.9,27.1,30.5,24.6,15.9,48.2,1.2288,1.1885,1.0296,1.7075,5.5,4.6,3.0,5.2,6.033333333333346,3.8125,1.1,1.0,0.5,1.0,1.2666666666666646,0.7458333333333335,51.0,53.0,21.0,43.0,62.0,33.166666666666664,85.0,81.0,36.0,53.0,87.66666666666667,45.208333333333336
2004-08-15 23:00:00,0.9,892.0,,5.0,766.0,38.0,880.0,55.0,1399.0,797.0,28.3,34.1,1.2951,23,6,8,28.4,30.6,36.7,26.7,34.4,28.4,17.1,49.5,1.314,1.2247,1.0398,1.7048,8.2,4.4,3.1,4.9,6.233333333333346,3.8166666666666664,1.6,1.1,0.6,0.9,1.1999999999999977,0.7458333333333332,79.0,56.0,26.0,40.0,56.0,33.083333333333336,91.0,87.0,43.0,47.0,77.0,45.541666666666664
2004-08-16 00:00:00,0.7,841.0,,4.0,711.0,25.0,956.0,42.0,1367.0,685.0,27.8,35.2,1.2968,0,0,8,28.3,29.4,33.8,26.1,34.1,30.5,21.9,50.8,1.2951,1.2288,1.1303,1.6917,5.0,5.5,3.4,3.5,5.733333333333346,3.8375,0.9,1.1,0.8,0.7,1.0666666666666644,0.7458333333333332,38.0,51.0,37.0,26.0,47.333333333333336,33.041666666666664,55.0,85.0,60.0,37.0,62.666666666666664,45.75
2004-08-16 01:00:00,0.7,859.0,,3.7,693.0,24.0,988.0,43.0,1377.0,710.0,25.3,39.7,1.2656,1,0,8,27.8,28.4,32.6,25.7,35.2,34.4,24.6,52.5,1.2968,1.314,1.1885,1.7077,4.0,8.2,4.6,3.0,4.233333333333346,3.8666666666666667,0.7,1.6,1.0,0.5,0.7666666666666644,0.7541666666666668,25.0,79.0,53.0,24.0,29.0,33.041666666666664,42.0,91.0,81.0,34.0,46.666666666666664,46.125
2004-08-16 02:00:00,0.5,810.0,,3.1,657.0,11.0,1016.0,20.0,1337.0,629.0,24.5,41.5,1.2589,2,0,8,25.3,28.3,30.6,24.8,39.7,34.1,28.4,55.4,1.2656,1.2951,1.2247,1.7054,3.7,5.0,4.4,2.7,3.6000000000000134,3.883333333333334,0.7,0.9,1.1,0.5,0.6333333333333311,0.7541666666666668,24.0,38.0,56.0,24.0,20.0,32.5,43.0,55.0,87.0,33.0,35.0,45.583333333333336
2004-08-16 03:00:00,0.4,759.0,,1.8,566.0,13.5,1175.0,21.5,1267.0,503.0,24.8,39.8,1.2231,3,0,8,24.5,27.8,29.4,23.8,41.5,35.2,30.5,57.5,1.2589,1.2968,1.2288,1.6723,3.1,4.0,5.5,2.2,2.8666666666666796,3.866666666666667,0.5,0.7,1.1,0.4,0.5333333333333311,0.7541666666666668,11.0,25.0,51.0,21.0,16.166666666666668,32.1875,20.0,42.0,85.0,30.0,28.166666666666668,45.229166666666664
2004-08-16 04:00:00,0.3,749.0,,1.5,543.0,16.0,1238.0,23.0,1244.0,462.0,23.3,41.9,1.1856,4,0,8,24.8,25.3,28.4,22.4,39.8,39.7,34.4,62.2,1.2231,1.2656,1.314,1.6648,1.8,3.7,8.2,2.0,2.1333333333333466,3.8458333333333337,0.4,0.7,1.6,0.4,0.39999999999999775,0.75,13.5,24.0,79.0,18.0,13.5,32.104166666666664,21.5,43.0,91.0,27.0,21.5,45.0625
2004-08-16 05:00:00,0.4,766.0,,2.4,616.0,43.0,1163.0,43.0,1306.0,530.0,21.5,45.6,1.1558,5,0,8,23.3,24.5,28.3,22.5,41.9,41.5,34.1,61.8,1.1856,1.2589,1.2951,1.6654,1.5,3.1,5.0,2.4,1.9000000000000128,3.8458333333333337,0.3,0.5,0.9,0.4,0.3666666666666645,0.75,16.0,11.0,38.0,18.0,24.166666666666668,33.145833333333336,23.0,20.0,55.0,27.0,29.166666666666668,45.729166666666664
2004-08-16 06:00:00,0.9,865.0,,5.4,783.0,86.0,893.0,68.0,1446.0,838.0,21.3,47.0,1.1793,6,0,8,21.5,24.8,27.8,22.7,45.6,39.8,35.2,59.2,1.1558,1.2231,1.2968,1.6139,2.4,1.8,4.0,2.0,3.1000000000000134,3.9875000000000003,0.4,0.4,0.7,0.4,0.5333333333333311,0.7708333333333335,43.0,13.5,25.0,19.0,48.333333333333336,35.9375,43.0,21.5,42.0,27.0,44.666666666666664,47.4375
2004-08-16 07:00:00,1.3,924.0,,8.5,920.0,92.0,767.0,62.0,1534.0,946.0,22.2,45.0,1.1867,7,0,8,21.3,23.3,25.3,23.0,47.0,41.9,39.7,58.4,1.1793,1.1856,1.2656,1.6223,5.4,1.5,3.7,2.5,5.433333333333347,4.2375,0.9,0.3,0.7,0.5,0.8666666666666645,0.8041666666666667,86.0,16.0,24.0,22.0,73.66666666666667,38.854166666666664,68.0,23.0,43.0,28.0,57.666666666666664,48.854166666666664
2004-08-16 08:00:00,1.6,973.0,,10.9,1010.0,102.0,722.0,65.0,1616.0,1014.0,23.6,40.8,1.1746,8,0,8,22.2,21.5,24.5,23.9,45.0,45.6,41.5,56.3,1.1867,1.1558,1.2589,1.6489,8.5,2.4,3.1,3.5,8.26666666666668,4.545833333333333,1.3,0.4,0.5,0.7,1.2666666666666646,0.8416666666666667,92.0,43.0,11.0,34.0,93.33333333333333,41.6875,62.0,43.0,20.0,36.0,65.0,50.0625
2004-08-16 09:00:00,2.1,1028.0,,12.0,1048.0,171.0,719.0,93.0,1624.0,1135.0,27.1,32.4,1.1462,9,0,8,23.6,21.3,24.8,26.3,40.8,47.0,39.8,50.1,1.1746,1.1793,1.2231,1.6889,10.9,5.4,1.8,6.0,10.466666666666681,4.795833333333333,1.6,0.9,0.4,1.1,1.6666666666666643,0.8833333333333334,102.0,86.0,13.5,61.0,121.66666666666667,46.270833333333336,65.0,68.0,21.5,59.0,73.33333333333333,51.479166666666664
2004-08-16 10:00:00,2.0,979.0,,10.6,999.0,148.0,796.0,110.0,1515.0,1027.0,33.4,20.1,1.0142,10,0,8,27.1,22.2,23.3,32.1,32.4,45.0,41.9,34.0,1.1462,1.1867,1.1856,1.6039,12.0,8.5,1.5,5.3,11.16666666666668,5.016666666666667,2.1,1.3,0.3,1.0,1.8999999999999977,0.9250000000000002,171.0,92.0,16.0,46.0,140.33333333333334,50.520833333333336,93.0,62.0,23.0,56.0,89.33333333333333,53.729166666666664
2004-08-16 11:00:00,1.4,892.0,,7.4,874.0,119.0,923.0,106.0,1369.0,749.0,35.3,17.0,0.9546,11,0,8,33.4,23.6,21.5,35.8,20.1,40.8,45.6,25.7,1.0142,1.1746,1.1558,1.4861,10.6,10.9,2.4,6.3,10.000000000000012,5.062500000000001,2.0,1.6,0.4,1.2,1.833333333333331,0.9333333333333335,148.0,102.0,43.0,56.0,146.0,53.145833333333336,110.0,65.0,43.0,70.0,103.0,55.229166666666664
2004-08-16 12:00:00,1.4,892.0,,7.3,869.0,71.0,953.0,77.0,1363.0,632.0,37.4,14.7,0.9295,12,0,8,35.3,27.1,21.3,38.3,17.0,32.4,47.0,19.8,0.9546,1.1462,1.1793,1.3067,7.4,12.0,5.4,4.8,8.433333333333346,5.166666666666667,1.4,2.1,0.9,1.1,1.5999999999999976,0.9458333333333333,119.0,171.0,86.0,31.0,112.66666666666667,54.8125,106.0,93.0,68.0,36.0,97.66666666666667,56.9375
2004-08-16 13:00:00,0.9,836.0,,4.6,741.0,53.0,1065.0,60.0,1277.0,479.0,38.6,14.6,0.9821,13,0,8,37.4,33.4,22.2,37.3,14.7,20.1,45.0,20.5,0.9295,1.0142,1.1867,1.286,7.3,10.6,8.5,3.2,6.433333333333347,5.2250000000000005,1.4,2.0,1.3,0.6,1.233333333333331,0.9583333333333334,71.0,148.0,92.0,11.0,81.0,56.5625,77.0,110.0,62.0,17.0,81.0,58.729166666666664
2004-08-16 14:00:00,0.8,824.0,,4.0,708.0,61.0,1091.0,67.0,1256.0,463.0,35.8,17.8,1.0274,14,0,8,38.6,35.3,23.6,36.3,14.6,17.0,40.8,18.4,0.9821,0.9546,1.1746,1.0976,4.6,7.4,10.9,2.6,5.300000000000012,5.283333333333333,0.9,1.4,1.6,0.4,1.033333333333331,0.9750000000000001,53.0,119.0,102.0,8.0,61.666666666666664,58.770833333333336,60.0,106.0,65.0,14.0,68.0,60.9375
2004-08-16 15:00:00,0.8,825.0,,3.8,702.0,53.0,1077.0,57.0,1267.0,458.0,38.4,16.4,1.0957,15,0,8,35.8,37.4,27.1,36.8,17.8,14.7,32.4,16.9,1.0274,0.9295,1.1462,1.0347,4.0,7.3,12.0,2.4,4.133333333333346,5.341666666666668,0.8,1.4,2.1,0.4,0.8333333333333309,0.9916666666666667,61.0,71.0,171.0,14.0,55.666666666666664,60.395833333333336,67.0,77.0,93.0,24.0,61.333333333333336,62.3125
2004-08-16 16:00:00,1.0,871.0,,5.0,761.0,61.0,1015.0,60.0,1346.0,520.0,39.7,15.3,1.0963,16,0,8,38.4,38.6,33.4,37.9,16.4,14.6,20.1,15.9,1.0957,0.9821,1.0142,1.0296,3.8,4.6,10.6,3.0,4.26666666666668,5.425000000000001,0.8,0.9,2.0,0.5,0.8666666666666644,1.0125,53.0,53.0,148.0,21.0,58.333333333333336,62.0625,57.0,60.0,110.0,36.0,61.333333333333336,63.3125
2004-08-16 17:00:00,1.3,903.0,,6.9,853.0,72.0,930.0,69.0,1420.0,606.0,38.8,15.8,1.0706,17,0,8,39.7,35.8,35.3,36.7,15.3,17.8,17.0,17.1,1.0963,1.0274,0.9546,1.0398,5.0,4.0,7.4,3.1,5.233333333333346,5.583333333333333,1.0,0.8,1.4,0.6,1.0333333333333308,1.0416666666666667,61.0,61.0,119.0,26.0,62.0,63.979166666666664,60.0,67.0,106.0,43.0,62.0,64.39583333333333
2004-08-16 18:00:00,1.3,944.0,,7.0,857.0,67.0,880.0,77.0,1463.0,631.0,35.2,22.3,1.2467,18,0,8,38.8,38.4,37.4,33.8,15.8,16.4,14.7,21.9,1.0706,1.0957,0.9295,1.1303,6.9,3.8,7.3,3.4,6.300000000000012,5.733333333333333,1.3,0.8,1.4,0.8,1.1999999999999977,1.0625,72.0,53.0,71.0,37.0,66.66666666666667,65.22916666666667,69.0,57.0,77.0,60.0,68.66666666666667,65.10416666666667
