datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag2,T_lag7,RH_lag1,RH_lag2,RH_lag7,AH_lag1,AH_lag2,AH_lag7,PT08.S1(CO)_lag1,PT08.S1(CO)_lag2,PT08.S1(CO)_lag7,PT08.S2(NMHC)_lag1,PT08.S2(NMHC)_lag2,PT08.S2(NMHC)_lag7,PT08.S3(NOx)_lag1,PT08.S3(NOx)_lag2,PT08.S3(NOx)_lag7,PT08.S4(NO2)_lag1,PT08.S4(NO2)_lag2,PT08.S4(NO2)_lag7,PT08.S5(O3)_lag1,PT08.S5(O3)_lag2,PT08.S5(O3)_lag7,T_rollmean_3,T_rollmean_7,RH_rollmean_3,RH_rollmean_7,AH_rollmean_3,AH_rollmean_7,PT08.S1(CO)_rollmean_3,PT08.S1(CO)_rollmean_7,PT08.S2(NMHC)_rollmean_3,PT08.S2(NMHC)_rollmean_7,PT08.S3(NOx)_rollmean_3,PT08.S3(NOx)_rollmean_7,PT08.S4(NO2)_rollmean_3,PT08.S4(NO2)_rollmean_7,PT08.S5(O3)_rollmean_3,PT08.S5(O3)_rollmean_7
2004-10-10,1.5875000000000001,1112.1666666666667,,7.2250000000000005,858.375,192.8125,762.9583333333334,65.83333333333333,1547.875,885.0833333333334,22.070833333333336,66.9125,1.7469999999999999,11.5,6.0,10.0,24.883333333333336,23.287499999999998,23.0125,54.791666666666664,54.93333333333334,56.40833333333333,1.6757875,1.5154083333333332,1.54145,1340.2916666666667,1287.2916666666667,1128.25,1101.4166666666667,1144.125,893.625,591.4583333333334,611.1666666666666,750.25,1724.0,1725.7083333333333,1525.4583333333333,1260.2916666666667,1310.1666666666667,982.0833333333334,23.413888888888895,23.069047619047616,58.87916666666666,56.7125,1.6460652777777776,1.5467035714285713,1246.5833333333337,1258.404761904762,1034.6388888888887,1101.2619047619048,655.1944444444442,644.4345238095239,1665.861111111111,1710.1369047619048,1151.847222222222,1241.577380952381
2004-10-11,2.4541666666666666,1153.5416666666667,,13.325000000000001,1053.625,292.9166666666667,705.75,70.02083333333333,1673.2916666666667,1089.1666666666667,19.933333333333334,67.12083333333334,1.5403166666666666,11.5,0.0,10.0,22.070833333333336,24.883333333333336,22.175,66.9125,54.791666666666664,56.583333333333336,1.7469999999999999,1.6757875,1.4520333333333333,1112.1666666666667,1340.2916666666667,1198.5833333333333,858.375,1101.4166666666667,1122.9166666666667,762.9583333333334,591.4583333333334,669.5833333333334,1547.875,1724.0,1729.2916666666667,885.0833333333334,1260.2916666666667,1229.875,22.295833333333338,22.748809523809523,62.94166666666666,58.21785714285715,1.6543680555555553,1.559315476190476,1202.0000000000002,1251.9702380952383,1004.4722222222222,1091.3630952380952,686.7222222222221,649.6011904761905,1648.388888888889,1702.1369047619046,1078.1805555555552,1221.4761904761906
2004-10-12,1.6666666666666667,941.1666666666666,,7.570833333333333,863.3333333333334,243.4333333333333,859.625,70.5,1380.375,827.0,17.7375,57.20416666666667,1.1514875,11.5,1.0,10.0,19.933333333333334,22.070833333333336,23.15833333333333,67.12083333333334,66.9125,53.550000000000004,1.5403166666666666,1.7469999999999999,1.4494958333333334,1153.5416666666667,1112.1666666666667,1267.4166666666667,1053.625,858.375,1189.6666666666667,705.75,762.9583333333334,643.4166666666666,1673.2916666666667,1547.875,1763.3333333333333,1089.1666666666667,885.0833333333334,1378.2083333333333,19.913888888888895,21.974404761904765,63.74583333333333,58.73988095238095,1.4796013888888886,1.5167428571428572,1068.9583333333335,1205.3630952380954,925.111111111111,1044.7440476190475,776.111111111111,680.4880952380953,1533.8472222222224,1647.4285714285713,933.7499999999997,1142.732142857143
2004-10-13,1.4125,875.6666666666666,,5.25,748.9583333333334,289.575,1015.5,76.15,1231.75,708.0416666666666,15.375,54.916666666666664,0.9504791666666667,11.5,2.0,10.0,17.7375,19.933333333333334,22.77916666666667,57.20416666666667,67.12083333333334,55.645833333333336,1.1514875,1.5403166666666666,1.4917375,941.1666666666666,1153.5416666666667,1295.4166666666667,863.3333333333334,1053.625,1151.2916666666667,859.625,705.75,616.875,1380.375,1673.2916666666667,1736.4166666666667,827.0,1089.1666666666667,1335.1666666666667,17.68194444444445,20.916666666666668,59.74722222222223,58.63571428571429,1.2140944444444441,1.4394202380952381,990.1250000000003,1145.3988095238096,888.6388888888888,987.2678571428571,860.2916666666665,737.4345238095239,1428.4722222222224,1575.3333333333333,874.7361111111107,1053.142857142857
2004-10-14,,1005.125,,8.333333333333334,875.2916666666666,,872.5833333333334,,1400.2083333333333,915.25,17.804166666666667,55.78333333333333,1.1168625,11.5,3.0,10.0,15.375,17.7375,23.129166666666666,54.916666666666664,57.20416666666667,54.57083333333333,0.9504791666666667,1.1514875,1.4954625000000001,875.6666666666666,941.1666666666666,1307.6666666666667,748.9583333333334,863.3333333333334,1141.0416666666667,1015.5,859.625,615.5833333333334,1231.75,1380.375,1744.3333333333333,708.0416666666666,827.0,1292.25,16.97222222222223,20.15595238095238,55.96805555555556,58.808928571428574,1.0729430555555555,1.3853345238095238,940.6527777777779,1102.1785714285713,829.1944444444443,949.3035714285714,915.9027777777777,774.1488095238095,1337.4444444444443,1526.172619047619,816.7638888888886,999.2857142857143
2004-10-15,,1112.4583333333333,,12.8375,1039.2916666666667,,730.3333333333334,,1595.9583333333333,1057.0,18.333333333333332,64.60000000000001,1.3062708333333333,11.5,4.0,10.0,17.804166666666667,15.375,23.287499999999998,55.78333333333333,54.916666666666664,54.93333333333334,1.1168625,0.9504791666666667,1.5154083333333332,1005.125,875.6666666666666,1287.2916666666667,875.2916666666666,748.9583333333334,1144.125,872.5833333333334,1015.5,611.1666666666666,1400.2083333333333,1231.75,1725.7083333333333,915.25,708.0416666666666,1310.1666666666667,17.170833333333338,19.44821428571429,58.43333333333334,60.18988095238096,1.1245374999999997,1.355457738095238,997.7500000000001,1077.202380952381,887.8472222222222,934.327380952381,872.8055555555553,791.1726190476192,1409.3055555555554,1507.6369047619048,893.4305555555552,963.1190476190476
2004-10-16,,982.4166666666666,,7.104166666666667,851.5,,859.0833333333334,,1352.5416666666667,791.5833333333334,17.408333333333335,62.104166666666664,1.1790666666666667,11.5,5.0,10.0,18.333333333333332,17.804166666666667,24.883333333333336,64.60000000000001,55.78333333333333,54.791666666666664,1.3062708333333333,1.1168625,1.6757875,1112.4583333333333,1005.125,1340.2916666666667,1039.2916666666667,875.2916666666666,1101.4166666666667,730.3333333333334,872.5833333333334,591.4583333333334,1595.9583333333333,1400.2083333333333,1724.0,1057.0,915.25,1260.2916666666667,17.848611111111115,18.380357142857143,60.82916666666667,61.234523809523814,1.2007333333333332,1.284497619047619,1033.3333333333335,1026.077380952381,922.0277777777777,898.625,820.6666666666665,829.404761904762,1449.5694444444443,1454.5714285714287,921.2777777777775,896.1607142857141
2004-10-17,,931.25,,6.404166666666666,810.9583333333334,,926.9583333333334,,1315.0,692.75,17.970833333333335,55.38333333333333,1.0995208333333333,11.5,6.0,10.0,17.408333333333335,18.333333333333332,22.070833333333336,62.104166666666664,64.60000000000001,66.9125,1.1790666666666667,1.3062708333333333,1.7469999999999999,982.4166666666666,1112.4583333333333,1112.1666666666667,851.5,1039.2916666666667,858.375,859.0833333333334,730.3333333333334,762.9583333333334,1352.5416666666667,1595.9583333333333,1547.875,791.5833333333334,1057.0,885.0833333333334,17.904166666666672,17.794642857142858,60.69583333333333,59.58750000000001,1.1949527777777778,1.1920005952380952,1008.7083333333334,1000.2321428571429,900.5833333333334,891.8511904761905,838.7916666666665,852.8333333333333,1421.1666666666667,1421.3035714285713,847.1111111111109,868.6845238095237
2004-10-18,,1158.7083333333333,,16.220833333333335,1130.0,,698.0,,1634.75,1204.7916666666667,17.345833333333335,60.387499999999996,1.1775333333333333,11.5,0.0,10.0,17.970833333333335,17.408333333333335,19.933333333333334,55.38333333333333,62.104166666666664,67.12083333333334,1.0995208333333333,1.1790666666666667,1.5403166666666666,931.25,982.4166666666666,1153.5416666666667,810.9583333333334,851.5,1053.625,926.9583333333334,859.0833333333334,705.75,1315.0,1352.5416666666667,1673.2916666666667,692.75,791.5833333333334,1089.1666666666667,17.575000000000006,17.425,59.291666666666664,58.62559523809524,1.1520402777777774,1.1401744047619047,1024.1250000000002,1000.970238095238,930.8194444444443,902.7619047619048,828.0138888888887,851.7261904761905,1434.0972222222224,1415.797619047619,896.3749999999997,885.202380952381
2004-10-19,,1273.1666666666667,,18.224999999999998,1216.4166666666667,,587.6666666666666,,1744.25,1383.4583333333333,18.216666666666665,67.02083333333333,1.3843500000000002,11.5,1.0,10.0,17.345833333333335,17.970833333333335,17.7375,60.387499999999996,55.38333333333333,57.20416666666667,1.1775333333333333,1.0995208333333333,1.1514875,1158.7083333333333,931.25,941.1666666666666,1130.0,810.9583333333334,863.3333333333334,698.0,926.9583333333334,859.625,1634.75,1315.0,1380.375,1204.7916666666667,692.75,827.0,17.844444444444452,17.49345238095238,60.93055555555555,60.02797619047619,1.2204680555555554,1.1734404761904762,1121.041666666667,1048.3988095238094,1052.4583333333333,953.202380952381,737.5416666666665,812.875,1564.6666666666667,1467.779761904762,1093.6666666666663,964.6964285714284
2004-10-20,5.381818181818182,1472.3333333333333,,23.166666666666668,1355.1666666666667,635.290909090909,495.5833333333333,146.89090909090908,1959.375,1624.375,21.72083333333333,66.21666666666667,1.6928041666666667,11.5,2.0,10.0,18.216666666666665,17.345833333333335,15.375,67.02083333333333,60.387499999999996,54.916666666666664,1.3843500000000002,1.1775333333333333,0.9504791666666667,1273.1666666666667,1158.7083333333333,875.6666666666666,1216.4166666666667,1130.0,748.9583333333334,587.6666666666666,698.0,1015.5,1744.25,1634.75,1231.75,1383.4583333333333,1204.7916666666667,708.0416666666666,19.09444444444445,18.400000000000002,64.54166666666667,61.64226190476192,1.4182291666666667,1.2794869047619049,1301.402777777778,1133.6369047619048,1233.861111111111,1039.8035714285713,593.7499999999999,738.6011904761905,1779.4583333333333,1571.7261904761906,1404.208333333333,1095.6011904761904
2004-10-21,3.095833333333333,1337.5833333333333,,17.829166666666666,1213.0,356.2291666666667,558.6666666666666,95.41666666666667,1830.7916666666667,1368.7083333333333,23.820833333333336,60.47083333333333,1.743475,11.5,3.0,10.0,21.72083333333333,18.216666666666665,17.804166666666667,66.21666666666667,67.02083333333333,55.78333333333333,1.6928041666666667,1.3843500000000002,1.1168625,1472.3333333333333,1273.1666666666667,1005.125,1355.1666666666667,1216.4166666666667,875.2916666666666,495.5833333333333,587.6666666666666,872.5833333333334,1959.375,1744.25,1400.2083333333333,1624.375,1383.4583333333333,915.25,21.252777777777784,19.25952380952381,64.56944444444444,62.31190476190477,1.6068763888888888,1.3690029761904763,1361.027777777778,1181.1309523809523,1261.5277777777776,1088.047619047619,547.3055555555553,693.7559523809524,1844.8055555555554,1633.2380952380952,1458.847222222222,1160.3809523809523
2004-10-22,3.0208333333333335,1300.7083333333333,,17.575,1189.4583333333333,321.9375,581.2916666666666,90.89583333333333,1799.7083333333333,1431.8333333333333,22.52916666666667,61.645833333333336,1.6456625,11.5,4.0,10.0,23.820833333333336,21.72083333333333,18.333333333333332,60.47083333333333,66.21666666666667,64.60000000000001,1.743475,1.6928041666666667,1.3062708333333333,1337.5833333333333,1472.3333333333333,1112.4583333333333,1213.0,1355.1666666666667,1039.2916666666667,558.6666666666666,495.5833333333333,730.3333333333334,1830.7916666666667,1959.375,1595.9583333333333,1368.7083333333333,1624.375,1057.0,22.690277777777784,19.85892857142857,62.77777777777777,61.889880952380956,1.6939805555555554,1.4174875,1370.2083333333333,1208.0238095238094,1252.5416666666663,1109.5,545.1805555555553,672.4642857142857,1863.2916666666667,1662.345238095238,1474.972222222222,1213.9285714285713
2004-10-23,2.5,1235.8333333333333,,13.4125,1079.5,323.0416666666667,620.25,86.85416666666667,1667.2083333333333,1252.7916666666667,21.670833333333334,62.50833333333333,1.5782999999999998,11.5,5.0,10.0,22.52916666666667,23.820833333333336,17.408333333333335,61.645833333333336,60.47083333333333,62.104166666666664,1.6456625,1.743475,1.1790666666666667,1300.7083333333333,1337.5833333333333,982.4166666666666,1189.4583333333333,1213.0,851.5,581.2916666666666,558.6666666666666,859.0833333333334,1799.7083333333333,1830.7916666666667,1352.5416666666667,1431.8333333333333,1368.7083333333333,791.5833333333334,22.673611111111118,20.467857142857145,61.541666666666664,61.94761904761906,1.6558124999999997,1.4745208333333333,1291.375,1244.2261904761906,1160.6527777777776,1142.0714285714287,586.7361111111109,638.345238095238,1765.9027777777776,1707.297619047619,1351.1111111111109,1279.8154761904764
2004-10-24,1.9875,1139.9166666666667,,10.191666666666666,972.1666666666666,223.52083333333334,680.75,73.3125,1545.5833333333333,1161.75,21.358333333333334,62.800000000000004,1.5509833333333332,11.5,6.0,10.0,21.670833333333334,22.52916666666667,17.970833333333335,62.50833333333333,61.645833333333336,55.38333333333333,1.5782999999999998,1.6456625,1.0995208333333333,1235.8333333333333,1300.7083333333333,931.25,1079.5,1189.4583333333333,810.9583333333334,620.25,581.2916666666666,926.9583333333334,1667.2083333333333,1799.7083333333333,1315.0,1252.7916666666667,1431.8333333333333,692.75,21.852777777777785,20.951785714285712,62.31805555555555,63.00714285714286,1.5916486111111106,1.5390154761904762,1225.4861111111113,1274.0357142857142,1080.3749999999998,1165.1011904761906,627.4305555555553,603.172619047619,1670.8333333333333,1740.2380952380952,1282.1249999999998,1346.8154761904764
2004-10-25,3.5416666666666665,1307.625,,20.045833333333334,1249.5416666666667,468.9166666666667,563.625,93.10416666666667,1827.0,1482.2083333333333,18.658333333333335,69.75,1.4794416666666665,11.5,0.0,10.0,21.358333333333334,21.670833333333334,17.345833333333335,62.800000000000004,62.50833333333333,60.387499999999996,1.5509833333333332,1.5782999999999998,1.1775333333333333,1139.9166666666667,1235.8333333333333,1158.7083333333333,972.1666666666666,1079.5,1130.0,680.75,620.25,698.0,1545.5833333333333,1667.2083333333333,1634.75,1161.75,1252.7916666666667,1204.7916666666667,20.562500000000004,21.139285714285716,65.01944444444443,64.34464285714286,1.5362416666666663,1.582145238095238,1227.7916666666667,1295.3095238095236,1100.4027777777776,1182.1785714285713,621.5416666666665,583.9761904761905,1679.9305555555557,1767.702380952381,1298.9166666666663,1386.4464285714287
2004-10-26,3.5625,1292.0416666666667,,19.933333333333334,1243.4166666666667,454.2708333333333,582.4166666666666,106.95833333333333,1804.9166666666667,1426.625,19.529166666666665,66.21249999999999,1.4673333333333334,11.5,1.0,10.0,18.658333333333335,21.358333333333334,18.216666666666665,69.75,62.800000000000004,67.02083333333333,1.4794416666666665,1.5509833333333332,1.3843500000000002,1307.625,1139.9166666666667,1273.1666666666667,1249.5416666666667,972.1666666666666,1216.4166666666667,563.625,680.75,587.6666666666666,1827.0,1545.5833333333333,1744.25,1482.2083333333333,1161.75,1383.4583333333333,19.848611111111115,21.326785714285712,66.25416666666666,64.22916666666667,1.4992527777777775,1.5939999999999999,1246.527777777778,1298.0059523809523,1155.0416666666667,1186.0357142857142,608.9305555555554,583.2261904761905,1725.8333333333333,1776.3690476190477,1356.8611111111106,1392.6130952380952
2004-10-27,2.3125,1141.9166666666667,,12.875,1052.9583333333333,309.875,666.3333333333334,92.70833333333333,1638.9166666666667,1131.9166666666667,18.425,72.33333333333333,1.5125,11.5,2.0,10.0,19.529166666666665,18.658333333333335,21.72083333333333,66.21249999999999,69.75,66.21666666666667,1.4673333333333334,1.4794416666666665,1.6928041666666667,1292.0416666666667,1307.625,1472.3333333333333,1243.4166666666667,1249.5416666666667,1355.1666666666667,582.4166666666666,563.625,495.5833333333333,1804.9166666666667,1827.0,1959.375,1426.625,1482.2083333333333,1624.375,18.870833333333337,20.85595238095238,69.43194444444443,65.1029761904762,1.4864249999999999,1.5682422619047618,1247.1944444444446,1250.8035714285713,1181.972222222222,1142.8630952380952,604.1249999999999,607.6190476190476,1756.9444444444446,1730.5892857142858,1346.9166666666663,1322.2619047619048
2004-10-28,2.595833333333333,1148.625,,14.183333333333332,1080.7083333333333,372.3125,675.0833333333334,89.83333333333333,1610.0416666666667,1175.75,18.3875,67.8,1.4080083333333333,11.5,3.0,10.0,18.425,19.529166666666665,23.820833333333336,72.33333333333333,66.21249999999999,60.47083333333333,1.5125,1.4673333333333334,1.743475,1141.9166666666667,1292.0416666666667,1337.5833333333333,1052.9583333333333,1243.4166666666667,1213.0,666.3333333333334,582.4166666666666,558.6666666666666,1638.9166666666667,1804.9166666666667,1830.7916666666667,1131.9166666666667,1426.625,1368.7083333333333,18.780555555555562,20.079761904761906,68.78194444444443,66.15,1.4626138888888889,1.520318452380952,1194.1944444444446,1223.8095238095236,1125.6944444444443,1123.9642857142858,641.2777777777776,624.25,1684.625,1699.0535714285713,1244.7638888888887,1294.6964285714287
2004-10-29,2.4791666666666665,1153.3333333333333,,12.241666666666667,1020.0,320.6041666666667,710.7083333333334,101.9375,1613.5833333333333,1041.2916666666667,19.454166666666666,73.89166666666667,1.650275,11.5,4.0,10.0,18.3875,18.425,22.52916666666667,67.8,72.33333333333333,61.645833333333336,1.4080083333333333,1.5125,1.6456625,1148.625,1141.9166666666667,1300.7083333333333,1080.7083333333333,1052.9583333333333,1189.4583333333333,675.0833333333334,666.3333333333334,581.2916666666666,1610.0416666666667,1638.9166666666667,1799.7083333333333,1175.75,1131.9166666666667,1431.8333333333333,18.75555555555556,19.64047619047619,71.34166666666665,67.89940476190476,1.5235944444444443,1.520977380952381,1147.9583333333333,1202.7559523809523,1051.222222222222,1099.7559523809525,684.0416666666665,642.7380952380953,1620.8472222222224,1672.4642857142858,1116.3194444444443,1238.904761904762
2004-10-30,2.8125,1200.5833333333333,,13.7875,1091.6666666666667,385.6041666666667,635.375,108.54166666666667,1659.875,1188.0,19.5625,71.16666666666667,1.5899416666666666,11.5,5.0,10.0,19.454166666666666,18.3875,21.670833333333334,73.89166666666667,67.8,62.50833333333333,1.650275,1.4080083333333333,1.5782999999999998,1153.3333333333333,1148.625,1235.8333333333333,1020.0,1080.7083333333333,1079.5,710.7083333333334,675.0833333333334,620.25,1613.5833333333333,1610.0416666666667,1667.2083333333333,1041.2916666666667,1175.75,1252.7916666666667,19.134722222222226,19.339285714285715,70.95277777777777,69.13630952380953,1.549408333333333,1.5226404761904762,1167.513888888889,1197.7202380952383,1064.1249999999998,1101.4940476190477,673.7222222222221,644.8988095238095,1627.8333333333333,1671.4166666666665,1135.0138888888887,1229.6488095238096
2004-10-31,2.1166666666666667,1109.9583333333333,,9.983333333333333,938.7916666666666,251.95833333333334,764.4166666666666,68.45833333333333,1601.0416666666667,993.7083333333334,20.85833333333333,68.82916666666667,1.6735166666666668,11.5,6.0,10.0,19.5625,19.454166666666666,21.358333333333334,71.16666666666667,73.89166666666667,62.800000000000004,1.5899416666666666,1.650275,1.5509833333333332,1200.5833333333333,1153.3333333333333,1139.9166666666667,1091.6666666666667,1020.0,972.1666666666666,635.375,710.7083333333334,680.75,1659.875,1613.5833333333333,1545.5833333333333,1188.0,1041.2916666666667,1161.75,19.958333333333336,19.267857142857142,71.29583333333332,69.99761904761905,1.637911111111111,1.540145238095238,1154.625,1193.4404761904764,1016.8194444444442,1096.7261904761904,703.4999999999999,656.8511904761905,1624.8333333333333,1679.3392857142858,1074.333333333333,1205.642857142857
2004-11-01,2.75,1243.5,,13.525,1094.5833333333333,325.0416666666667,604.4583333333334,74.04166666666667,1706.1666666666667,1495.625,21.229166666666668,70.09166666666667,1.7422583333333332,11.5,0.0,11.0,20.85833333333333,19.5625,18.658333333333335,68.82916666666667,71.16666666666667,69.75,1.6735166666666668,1.5899416666666666,1.4794416666666665,1109.9583333333333,1200.5833333333333,1307.625,938.7916666666666,1091.6666666666667,1249.5416666666667,764.4166666666666,635.375,563.625,1601.0416666666667,1659.875,1827.0,993.7083333333334,1188.0,1482.2083333333333,20.550000000000008,19.635119047619046,70.02916666666665,70.04642857142858,1.6685722222222221,1.5776904761904762,1184.6805555555557,1184.279761904762,1041.6805555555554,1074.5892857142858,668.0833333333331,662.6845238095239,1655.6944444444446,1662.0773809523812,1225.7777777777774,1207.5595238095236
2004-11-02,4.175,1308.9166666666667,,22.55,1297.25,484.1041666666667,596.9166666666666,99.77083333333333,1893.5416666666667,1430.0,20.666666666666668,64.5,1.53465,11.5,1.0,11.0,21.229166666666668,20.85833333333333,19.529166666666665,70.09166666666667,68.82916666666667,66.21249999999999,1.7422583333333332,1.6735166666666668,1.4673333333333334,1243.5,1109.9583333333333,1292.0416666666667,1094.5833333333333,938.7916666666666,1243.4166666666667,604.4583333333334,764.4166666666666,582.4166666666666,1706.1666666666667,1601.0416666666667,1804.9166666666667,1495.625,993.7083333333334,1426.625,20.91805555555556,19.797619047619044,67.80694444444443,69.80178571428571,1.6501416666666666,1.5873071428571428,1220.7916666666667,1186.690476190476,1110.2083333333333,1082.279761904762,655.2638888888887,664.7559523809524,1733.5833333333333,1674.7380952380952,1306.4444444444441,1208.0416666666665
2004-11-03,2.475,1155.6666666666667,,13.691666666666668,1081.6666666666667,301.9375,654.1666666666666,80.22916666666667,1618.5833333333333,1169.5833333333333,21.537499999999998,58.012499999999996,1.4421625,11.5,2.0,11.0,20.666666666666668,21.229166666666668,18.425,64.5,70.09166666666667,72.33333333333333,1.53465,1.7422583333333332,1.5125,1308.9166666666667,1243.5,1141.9166666666667,1297.25,1094.5833333333333,1052.9583333333333,596.9166666666666,604.4583333333334,666.3333333333334,1893.5416666666667,1706.1666666666667,1638.9166666666667,1430.0,1495.625,1131.9166666666667,21.14444444444445,20.242261904761904,64.20138888888887,67.75595238095238,1.573023611111111,1.5772589285714287,1236.027777777778,1188.654761904762,1157.8333333333333,1086.3809523809523,618.5138888888887,663.0178571428571,1739.4305555555557,1671.8333333333335,1365.0694444444441,1213.422619047619
2004-11-04,3.6454545454545455,1281.2916666666667,,18.904166666666665,1210.125,427.0,605.1666666666666,99.4375,1747.5833333333333,1332.2916666666667,20.57916666666667,62.00416666666666,1.4643958333333333,11.5,3.0,11.0,21.537499999999998,20.666666666666668,18.3875,58.012499999999996,64.5,67.8,1.4421625,1.53465,1.4080083333333333,1155.6666666666667,1308.9166666666667,1148.625,1081.6666666666667,1297.25,1080.7083333333333,654.1666666666666,596.9166666666666,675.0833333333334,1618.5833333333333,1893.5416666666667,1610.0416666666667,1169.5833333333333,1430.0,1175.75,20.92777777777778,20.55535714285714,61.50555555555554,66.92797619047619,1.4804027777777777,1.585314285714286,1248.6250000000002,1207.607142857143,1196.347222222222,1104.8690476190475,618.7499999999998,653.029761904762,1753.236111111111,1691.482142857143,1310.6249999999998,1235.7857142857142
2004-11-05,3.091666666666667,1262.5416666666667,,17.920833333333334,1178.9583333333333,394.3958333333333,619.0,95.125,1682.0416666666667,1313.7916666666667,19.345833333333335,62.23333333333333,1.3682583333333334,11.5,4.0,11.0,20.57916666666667,21.537499999999998,19.454166666666666,62.00416666666666,58.012499999999996,73.89166666666667,1.4643958333333333,1.4421625,1.650275,1281.2916666666667,1155.6666666666667,1153.3333333333333,1210.125,1081.6666666666667,1020.0,605.1666666666666,654.1666666666666,710.7083333333334,1747.5833333333333,1618.5833333333333,1613.5833333333333,1332.2916666666667,1169.5833333333333,1041.2916666666667,20.487500000000008,20.53988095238095,60.74999999999998,65.2625,1.4249388888888888,1.5450261904761906,1233.166666666667,1223.2083333333335,1156.9166666666665,1127.577380952381,626.111111111111,639.9285714285714,1682.736111111111,1701.2619047619048,1271.8888888888887,1274.7142857142858
2004-11-06,2.3291666666666666,1189.2916666666667,,12.158333333333333,1034.4166666666667,323.75,653.9166666666666,87.60416666666667,1500.7083333333333,1144.5833333333333,18.291666666666668,63.487500000000004,1.3132,11.5,5.0,11.0,19.345833333333335,20.57916666666667,19.5625,62.23333333333333,62.00416666666666,71.16666666666667,1.3682583333333334,1.4643958333333333,1.5899416666666666,1262.5416666666667,1281.2916666666667,1200.5833333333333,1178.9583333333333,1210.125,1091.6666666666667,619.0,605.1666666666666,635.375,1682.0416666666667,1747.5833333333333,1659.875,1313.7916666666667,1332.2916666666667,1188.0,19.405555555555562,20.35833333333333,62.57499999999999,64.1654761904762,1.3819513888888888,1.5054916666666667,1244.3750000000002,1221.5952380952383,1141.1666666666667,1119.3988095238096,626.0277777777775,642.577380952381,1643.4444444444446,1678.5238095238094,1263.5555555555554,1268.5119047619048
2004-11-07,1.3208333333333333,876.5416666666666,,5.195833333333334,747.8333333333334,150.64583333333334,1016.8333333333334,67.64583333333333,1113.9583333333333,673.0833333333334,15.883333333333333,45.86666666666667,0.8194916666666666,11.5,6.0,11.0,18.291666666666668,19.345833333333335,20.85833333333333,63.487500000000004,62.23333333333333,68.82916666666667,1.3132,1.3682583333333334,1.6735166666666668,1189.2916666666667,1262.5416666666667,1109.9583333333333,1034.4166666666667,1178.9583333333333,938.7916666666666,653.9166666666666,619.0,764.4166666666666,1500.7083333333333,1682.0416666666667,1601.0416666666667,1144.5833333333333,1313.7916666666667,993.7083333333334,17.840277777777782,19.647619047619052,57.195833333333326,60.88511904761905,1.166983333333333,1.383488095238095,1109.4583333333335,1188.25,987.0694444444443,1092.1190476190477,763.2499999999999,678.6369047619047,1432.236111111111,1608.9404761904764,1043.8194444444441,1222.7083333333333
2004-11-08,2.2956521739130435,906.875,,8.441666666666666,848.2083333333334,293.1227272727273,988.7916666666666,101.7409090909091,1155.8333333333333,804.9583333333334,11.116666666666667,50.62083333333334,0.6623208333333334,11.5,0.0,11.0,15.883333333333333,18.291666666666668,21.229166666666668,45.86666666666667,63.487500000000004,70.09166666666667,0.8194916666666666,1.3132,1.7422583333333332,876.5416666666666,1189.2916666666667,1243.5,747.8333333333334,1034.4166666666667,1094.5833333333333,1016.8333333333334,653.9166666666666,604.4583333333334,1113.9583333333333,1500.7083333333333,1706.1666666666667,673.0833333333334,1144.5833333333333,1495.625,15.097222222222227,18.202976190476193,53.32499999999999,58.103571428571435,0.9316708333333331,1.2292113095238097,990.9027777777779,1140.1607142857144,876.8194444444443,1056.922619047619,886.5138888888887,733.5416666666667,1256.8333333333333,1530.3214285714287,874.208333333333,1124.0416666666665
2004-11-09,2.591666666666667,1000.9166666666666,,10.375,950.125,,837.2083333333334,,1233.2083333333333,1016.9583333333334,8.033333333333333,64.78750000000001,0.6867208333333333,11.5,1.0,11.0,11.116666666666667,15.883333333333333,20.666666666666668,50.62083333333334,45.86666666666667,64.5,0.6623208333333334,0.8194916666666666,1.53465,906.875,876.5416666666666,1308.9166666666667,848.2083333333334,747.8333333333334,1297.25,988.7916666666666,1016.8333333333334,596.9166666666666,1155.8333333333333,1113.9583333333333,1893.5416666666667,804.9583333333334,673.0833333333334,1430.0,11.677777777777782,16.398214285714285,53.758333333333326,58.144642857142856,0.7228444444444443,1.1080785714285715,928.1111111111113,1096.1607142857142,848.7222222222221,1007.3333333333334,947.611111111111,767.8690476190476,1167.6666666666667,1435.9880952380952,831.6666666666664,1065.0357142857142
